high,medium,low,listing_id
0.000339244987117,0.00230694934726,0.997353792191,6847379
0.001211743569,0.0359437465668,0.96284455061,6941447
0.000361087673809,0.00199090503156,0.997648060322,6936545
0.0016808497021,0.0289633385837,0.969355762005,6884527
0.00672964658588,0.149089768529,0.844180583954,6851413
0.00150333612692,0.0464886687696,0.952008008957,6907515
0.00113354041241,0.017505409196,0.981361091137,6942685
0.167399257421,0.57958906889,0.253011733294,6844292
0.227572664618,0.534428358078,0.237998992205,6880868
0.000430501502706,0.00154730735812,0.998022198677,6812459
0.00443818466738,0.102607615292,0.892954170704,7176304
0.157300412655,0.52954441309,0.313155204058,6841077
0.104972951114,0.542506635189,0.352520376444,6918552
0.0106584448367,0.18978510797,0.799556434155,6921628
0.0371730811894,0.187839031219,0.774987876415,6820715
0.00217840727419,0.051279310137,0.946542263031,6918623
0.323524743319,0.552400648594,0.124074608088,6822067
0.0461405627429,0.359470456839,0.594388961792,6825183
0.120218530297,0.589045763016,0.290735721588,6913301
0.0051445690915,0.152412056923,0.842443346977,6925076
0.018312279135,0.300020426512,0.681667327881,6819181
0.00478381570429,0.115828558803,0.879387617111,6916732
0.155556634068,0.304277062416,0.540166258812,6852023
0.00237586628646,0.0563689805567,0.941255152225,6814965
0.0832953676581,0.535277247429,0.381427437067,6922147
0.00114922120702,0.0229243114591,0.975926458836,6815628
0.263420403004,0.557097792625,0.179481834173,6932080
0.00161876215134,0.0523637831211,0.946017444134,6840068
0.00350713450462,0.0826563090086,0.913836538792,6842676
0.183129668236,0.569498121738,0.247372165322,7117666
0.0631607621908,0.429986804724,0.506852447987,6894275
0.00808107759804,0.151292726398,0.840626180172,6911881
0.0986725613475,0.44198808074,0.459339380264,6875843
0.0010314056417,0.0247753635049,0.974193155766,6942530
0.00196150015108,0.0443332903087,0.953705191612,6838116
0.000454767636256,0.00158107583411,0.997964143753,6903340
0.00153869902715,0.0518513247371,0.946610033512,6875151
0.000349164009094,0.00184209737927,0.997808754444,7117345
0.000983919482678,0.0166758708656,0.982340216637,6905183
0.0298926271498,0.264578044415,0.705529332161,6816814
0.0112729640678,0.315804511309,0.672922551632,7113591
0.000346260872902,0.00180248450488,0.997851252556,6889610
0.00362492515706,0.0646431148052,0.931731939316,6890345
0.732179701328,0.223646640778,0.0441736616194,6817235
0.00225634337403,0.0377723947167,0.959971249104,6898291
0.118963867426,0.44681212306,0.434224039316,6813702
0.0285851582885,0.339761823416,0.631652951241,6864521
0.000822701782454,0.00889454688877,0.990282773972,6945471
0.00034067541128,0.00195724214427,0.99770206213,6821425
0.00302262185141,0.0191709157079,0.977806508541,6913974
0.00877274107188,0.294548332691,0.696678876877,7172516
0.347865402699,0.125645890832,0.526488721371,7279908
0.00214781844988,0.0374600142241,0.960392177105,6816791
0.198038101196,0.556265950203,0.2456959337,6920750
0.0273175910115,0.323168247938,0.649514138699,6881996
0.00531085114926,0.0586679466069,0.936021208763,7127658
0.00180009368341,0.0410400927067,0.957159817219,6900722
0.0329688861966,0.292202085257,0.674829006195,6816411
0.000393473397708,0.00181432580575,0.997792243958,6880562
0.00987468287349,0.219302162528,0.770823180676,6924403
0.00114316795953,0.026674689725,0.972182154655,6904662
0.00158512196504,0.0492977723479,0.949117064476,6933648
0.114415518939,0.577250480652,0.308333963156,6855625
0.00116486847401,0.0269669275731,0.971868276596,6947889
0.000796184584033,0.0116642136127,0.98753964901,6947150
0.00841675791889,0.229644194245,0.761939108372,6942659
0.390118926764,0.443617731333,0.166263327003,6826069
0.0357605963945,0.302910268307,0.6613291502,6931508
0.289683520794,0.583346962929,0.12696954608,6872955
0.0035618680995,0.143693700433,0.852744400501,6873569
0.0029218995478,0.0178083498031,0.97926980257,6854123
0.000370210444089,0.00175918475725,0.997870564461,7112257
0.00131690490525,0.0229932069778,0.975689888,6842796
0.000324590568198,0.0018371832557,0.997838199139,6888449
0.00690152542666,0.177645519376,0.815452992916,6856688
0.246409744024,0.549642860889,0.203947350383,6933615
0.0198799483478,0.236742511392,0.743377506733,6926304
0.00127815816086,0.0303790904582,0.968342721462,6871792
0.0521907508373,0.399904429913,0.547904849052,7192685
0.000991868670098,0.0151805626228,0.983827590942,6906020
0.00634217495099,0.165847733617,0.827810108662,6888099
0.0037648815196,0.0903801247478,0.905855059624,6852889
0.189559474587,0.480977743864,0.329462826252,6892568
0.00113694590982,0.0315590538085,0.967303991318,7206674
0.000738266448025,0.00546121085063,0.993800580502,6857150
0.000483898300445,0.00203613401391,0.997479975224,6846438
0.0244213938713,0.364383965731,0.6111946702,6860005
0.0122283939272,0.328717410564,0.659054160118,6887056
0.0467978566885,0.373985111713,0.579217016697,6838797
0.0242801532149,0.42454585433,0.551173985004,6882813
0.266597092152,0.558152854443,0.175250053406,7216277
0.112565271556,0.535212039948,0.35222274065,6933421
0.0202805288136,0.375010579824,0.604708850384,6866387
0.000444324658019,0.00168916559778,0.99786657095,6874709
0.0286369472742,0.134739264846,0.836623728275,6829862
0.000515082385391,0.00183536950499,0.997649610043,6903416
0.163305178285,0.541607201099,0.295087665319,6845916
0.00287079345435,0.10808493197,0.889044225216,6925099
0.0359388515353,0.35708886385,0.606972277164,6939131
0.00136769632809,0.0364014804363,0.962230801582,6922363
0.00717399083078,0.180725708604,0.812100291252,6824727
0.634056329727,0.299804508686,0.0661391764879,6869191
0.00727610383183,0.17029234767,0.822431504726,6825525
0.392083793879,0.491282522678,0.116633698344,6844380
0.0801334530115,0.37205901742,0.547807514668,6858128
0.0120263332501,0.246463537216,0.741510152817,6911222
0.00236895959824,0.0617957413197,0.935835361481,7185681
0.036690313369,0.286098361015,0.677211344242,6929325
0.00794324558228,0.0485210195184,0.943535685539,6918995
0.064229413867,0.425521373749,0.510249197483,6942539
0.00638284161687,0.129766196012,0.863850951195,6858643
0.0160328000784,0.310296922922,0.673670232296,6919009
0.0985126644373,0.353929787874,0.547557532787,6827048
0.000418544834247,0.00170784036163,0.997873663902,6821352
0.00348367518745,0.0501058846712,0.946410417557,7143769
0.114814601839,0.545998871326,0.339186549187,6905129
0.0195690710098,0.21806178987,0.762369096279,6831817
0.016904707998,0.0913523808122,0.891742944717,6846755
0.155982077122,0.487829566002,0.356188416481,6948411
0.405524879694,0.442184865475,0.152290225029,6874779
0.0020200794097,0.0701185613871,0.927861332893,6842436
0.306414783001,0.532130420208,0.161454752088,6893807
0.299417644739,0.523061513901,0.17752084136,6853206
0.00221790629439,0.0417404137552,0.956041693687,6828706
0.000605594017543,0.00845017470419,0.99094414711,6947671
0.771267771721,0.169081389904,0.0596508346498,6845767
0.00282589066774,0.10468493402,0.892489254475,6932035
0.330652713776,0.485667586327,0.183679699898,6817203
0.056946720928,0.48098808527,0.462065160275,7105337
0.000961920770351,0.00673445547,0.992303609848,6935314
0.00136869738344,0.0435505770147,0.955080747604,6917582
0.0689653679729,0.337960541248,0.593074083328,6877607
0.00970236491412,0.185248732567,0.805048882961,6922486
0.0188935156912,0.329093962908,0.652012526989,6878977
0.00155069597531,0.0272772423923,0.97117203474,6854805
0.112008161843,0.365027576685,0.522964298725,6854655
0.00843243207783,0.154484659433,0.837082922459,6871674
0.120093077421,0.470722585917,0.409184336662,6884265
0.0118583636358,0.304245740175,0.683895945549,6820190
0.266680181026,0.495757818222,0.237562030554,6831183
0.00101695558988,0.0149674583226,0.984015583992,6877068
0.0673136785626,0.352210849524,0.580475449562,6929379
0.00152096757665,0.0388731360435,0.959605872631,6883106
0.166560918093,0.513328850269,0.320110201836,6878258
0.00550147192553,0.0659736096859,0.928524911404,6825210
0.0660581514239,0.496135473251,0.437806397676,6915251
0.119841836393,0.351961106062,0.528197050095,6840153
0.00237559573725,0.0650109276175,0.932613432407,7216767
0.0386330932379,0.356593370438,0.604773521423,6936966
0.28457275033,0.490888386965,0.224538892508,6834429
0.000398125761421,0.00168499432039,0.99791687727,6881293
0.131587967277,0.598716259003,0.26969575882,6946982
0.00156031607185,0.0509714707732,0.947468221188,6945922
0.0206584800035,0.234914153814,0.744427382946,6892770
0.0816635042429,0.461329340935,0.457007169724,6943232
0.00326117151417,0.0748170018196,0.921921789646,6930412
0.0145151596516,0.343248516321,0.642236292362,6840233
0.00547213247046,0.144397735596,0.850130140781,6942290
0.0024652753491,0.0821305215359,0.915404260159,6876899
0.00495372526348,0.020456764847,0.974589526653,6881098
0.000440110423369,0.00161564780865,0.997944295406,6893437
0.571783423424,0.376564562321,0.0516519770026,7211841
0.0245197396725,0.212482303381,0.762997984886,6948464
0.0103603545576,0.192215681076,0.797423958778,6939913
0.146832123399,0.343562453985,0.509605467319,6874138
0.216061010957,0.495862275362,0.288076728582,6892214
0.100986376405,0.527228474617,0.371785163879,6879437
0.0203626882285,0.324488252401,0.655149042606,6826878
0.432296901941,0.417071461678,0.150631666183,6901369
0.220704674721,0.506810247898,0.272485107183,6838817
0.010902184993,0.170667693019,0.818430066109,6869941
0.0359487123787,0.264898687601,0.699152648449,6837953
0.0330133214593,0.428170621395,0.538816034794,6925328
0.00299942190759,0.0768904462457,0.920110106468,6910040
0.132794082165,0.520469248295,0.346736699343,6937634
0.00262318179011,0.0527975410223,0.94457924366,6818911
0.0360115244985,0.438293457031,0.525694966316,6916308
0.0133704645559,0.262678980827,0.723950505257,6889609
0.0273131579161,0.356014698744,0.616672098637,6837770
0.0139257209376,0.246635705233,0.739438533783,6885371
0.0173190459609,0.31470733881,0.667973637581,7134240
0.00131055247039,0.0251979753375,0.973491430283,6864713
0.00772597361356,0.193032160401,0.799241840839,6822534
0.00479509169236,0.113326467574,0.881878376007,6887634
0.156920149922,0.631287634373,0.211792260408,6813277
0.121653452516,0.631129622459,0.24721686542,6895368
0.036589615047,0.339147537947,0.624262809753,6873725
0.00100558181293,0.00409286469221,0.994901537895,6879711
0.000360852398444,0.00180783763062,0.997831285,6905671
0.0903956741095,0.477681994438,0.431922286749,7173854
0.101722463965,0.330159604549,0.568117916584,6855521
0.00154315645341,0.054931756109,0.943525075912,6842431
0.00137749582063,0.0379584915936,0.960664093494,6905259
0.00121221481822,0.0359118431807,0.962875962257,6814717
0.00292746070772,0.0738964751363,0.923176050186,6821544
0.0144460210577,0.28436589241,0.701188087463,7218819
0.0170162823051,0.321064352989,0.661919355392,6882165
0.060716278851,0.526210725307,0.413073003292,6913149
0.0371555835009,0.468488097191,0.494356274605,6936637
0.00137371162418,0.0250510480255,0.973575294018,6943779
0.000641135964543,0.00313054677099,0.996228337288,6941210
0.377790242434,0.403656989336,0.218552798033,6870174
0.0480921268463,0.374088019133,0.577819824219,6840277
0.0605253092945,0.549669206142,0.389805555344,6889865
0.397390246391,0.470789432526,0.131820306182,6839480
0.00187178014312,0.0419654399157,0.956162750721,6897438
0.00045721794595,0.00169032451231,0.997852444649,6916307
0.00391946081072,0.0726738423109,0.923406720161,6916542
0.00226011755876,0.0617944449186,0.935945391655,6865105
0.0043703657575,0.136783435941,0.858846127987,6883962
0.00538400374353,0.137132585049,0.857483386993,7205293
0.00114619126543,0.0335566811264,0.965297162533,6885757
0.00498090870678,0.065684966743,0.929334163666,6928013
0.0154342837632,0.310529172421,0.674036562443,6947829
0.00245885667391,0.0655727311969,0.931968450546,6814286
0.100047394633,0.531529307365,0.368423312902,6870562
0.106322400272,0.412530183792,0.481147408485,6841256
0.00367634231225,0.10424476862,0.8920789361,6896001
0.00310184620321,0.113888598979,0.88300961256,6910404
0.0935046076775,0.429410278797,0.477085143328,6886765
0.00206198124215,0.0407548397779,0.95718318224,6876718
0.00368374190293,0.0614243261516,0.934891939163,6873791
0.00287576019764,0.0385072939098,0.95861697197,6827323
0.000433037988842,0.00252549210563,0.997041404247,6939206
0.00374047644436,0.112882085145,0.883377432823,7154979
0.259992748499,0.526729762554,0.213277488947,6938639
0.00667833676562,0.169273868203,0.824047803879,7124351
0.0329336486757,0.251315772533,0.71575063467,6930577
0.00320646213368,0.083664894104,0.91312867403,6925180
0.00496745621786,0.107281558216,0.887751042843,6925733
0.00518924603239,0.126362040639,0.868448674679,6819317
0.298797816038,0.516067385674,0.185134798288,6873205
0.189996913075,0.51044946909,0.299553632736,6812140
0.519958257675,0.28457775712,0.195463985205,6891295
0.0129778711125,0.218766197562,0.76825594902,6831446
0.000348097586539,0.00180510431528,0.997846841812,6812686
0.190981611609,0.502889752388,0.306128650904,6924394
0.00102553539909,0.0250711496919,0.973903298378,6857644
0.00103492243215,0.0169956609607,0.981969356537,6927204
0.104200109839,0.460525751114,0.43527418375,6891242
0.00425992906094,0.0751648470759,0.920575201511,6874099
0.0790542289615,0.496493428946,0.42445230484,6896280
0.000398638891056,0.00203217728995,0.997569143772,6864134
0.000496068620123,0.00171470420901,0.997789263725,6944283
0.000467158854008,0.00464607728645,0.994886815548,6844344
0.171110063791,0.468574494123,0.360315442085,6831448
0.00261625740677,0.0329533480108,0.964430391788,6881329
0.17059905827,0.578839600086,0.250561386347,6876586
0.506280481815,0.262322545052,0.231396943331,6891045
0.0168915949762,0.295456409454,0.687651991844,6849395
0.00180798827205,0.0411868616939,0.95700520277,6837563
0.0105210682377,0.184396848083,0.805082023144,6933345
0.101897105575,0.464434057474,0.433668851852,6820577
0.00198845961131,0.0965901985765,0.901421308517,6913503
0.00747979292646,0.19810244441,0.794417738914,6830614
0.0667496547103,0.387479364872,0.545771002769,6873695
0.0302603244781,0.341221302748,0.628518402576,6893715
0.0087120803073,0.139403820038,0.851884067059,7113913
0.0817691087723,0.481301248074,0.436929702759,6860009
0.201071113348,0.554564893246,0.244364008307,6929039
0.316546916962,0.561159312725,0.12229373306,6896803
0.165263921022,0.470915824175,0.363820284605,6837746
0.0423090420663,0.345176249743,0.612514734268,6912590
0.00412816740572,0.102950394154,0.892921507359,6954309
0.179526120424,0.547871351242,0.272602498531,6862753
0.0709505751729,0.356394767761,0.572654604912,6849030
0.020871354267,0.330249905586,0.648878693581,6884342
0.0244894251227,0.307029634714,0.668480992317,6922331
0.0395154841244,0.311236441135,0.649248063564,6836792
0.00174546777271,0.0715246200562,0.926729917526,6875303
0.00347163691185,0.0557052306831,0.940823197365,6916229
0.00203586998396,0.106098979712,0.891865134239,6942889
0.00378690194339,0.0681047290564,0.928108334541,6856407
0.000366476975614,0.00181313068606,0.99782037735,6850896
0.0337230563164,0.34806394577,0.618213057518,6943671
0.368014425039,0.51174980402,0.120235800743,6929734
0.189644828439,0.513317167759,0.297038018703,6911959
0.0597603432834,0.461694449186,0.478545188904,6856886
0.000467351346742,0.00151369010564,0.998018980026,6880845
0.114789307117,0.520379126072,0.364831566811,6874396
0.0020854647737,0.0415913835168,0.956323206425,6863329
0.301523208618,0.484504491091,0.213972344995,6833556
0.00123757775873,0.0125643154606,0.98619812727,7208914
0.00567272538319,0.187984272838,0.806343019009,6902071
0.0186809916049,0.285615980625,0.695703089237,6828432
0.00282444199547,0.0946852266788,0.902490317822,6919491
0.00705718435347,0.188034743071,0.80490809679,6891124
0.0132021950558,0.1834872365,0.803310632706,6823992
0.351749867201,0.514575302601,0.133674830198,6879342
0.167703211308,0.540508747101,0.291788011789,6874115
0.34658998251,0.529989004135,0.123421013355,6844566
0.0102749885991,0.253256440163,0.736468553543,6896285
0.0833829343319,0.421821415424,0.494795650244,6838951
0.144272699952,0.579276263714,0.276451021433,6868010
0.00817150808871,0.147413134575,0.84441536665,6947715
0.0118568297476,0.205827400088,0.782315790653,6876148
0.000385238614399,0.00161072192714,0.99800401926,6935138
0.0955605581403,0.494075000286,0.41036438942,6872878
0.000444267119747,0.00161470589228,0.997940957546,7203147
0.0128872003406,0.288005322218,0.699107468128,6912958
0.617635369301,0.31094405055,0.0714205652475,6896224
0.000434540153947,0.00148316030391,0.998082280159,6904025
0.000372334121494,0.00243452796713,0.997193157673,6926309
0.00177305366378,0.044046100229,0.954180777073,6868487
0.00033499719575,0.0017040562816,0.997960925102,6851108
0.00283679156564,0.0903395339847,0.906823694706,6877279
0.328323066235,0.518019497395,0.153657436371,6904183
0.00427434453741,0.108501091599,0.887224555016,6867121
0.0644432380795,0.52677410841,0.408782631159,6848451
0.00616378104314,0.239817008376,0.754019141197,6816630
0.000545255432371,0.0019423852209,0.997512340546,6838288
0.00187217479106,0.0554827861488,0.942645072937,6872232
0.00494064250961,0.10304594785,0.892013370991,6815193
0.0102446898818,0.161367744207,0.82838755846,6889647
0.00157243094873,0.0282358061522,0.970191776752,6869690
0.00219705188647,0.0429754704237,0.954827487469,7143383
0.144712284207,0.530227184296,0.3250605762,6926009
0.000362941529602,0.00168949912768,0.997947514057,6881257
0.00315913162194,0.106884814799,0.889955997467,6926099
0.138938203454,0.441525250673,0.419536530972,6817628
0.0412596315145,0.397461682558,0.561278641224,6915707
0.709582328796,0.218220889568,0.0721967220306,6856479
0.00880493037403,0.204017087817,0.787177979946,6886612
0.00156972650439,0.050964564085,0.947465658188,6889379
0.0110001433641,0.173846051097,0.815153837204,6928290
0.222406223416,0.54461222887,0.232981547713,6898520
0.113330058753,0.493197917938,0.393471986055,6864005
0.00047143449774,0.00174764555413,0.99778097868,6817626
0.000686304934788,0.00801779609174,0.991295933723,7214948
0.0884494110942,0.45520183444,0.456348776817,7200145
0.00920727755874,0.12900903821,0.861783623695,6835913
0.000361452606739,0.00173619494308,0.997902393341,6812768
0.148559316993,0.423850089312,0.427590578794,6842630
0.00134610198438,0.0424992665648,0.956154704094,6925796
0.00514327548444,0.0851503685117,0.909706354141,6823738
0.152851969004,0.677977740765,0.169170260429,7109987
0.0310622062534,0.417356491089,0.551581323147,6848492
0.0763434171677,0.426811724901,0.496844828129,6923234
0.249763682485,0.557930111885,0.192306220531,6897212
0.0145205501467,0.356923043728,0.62855643034,6823506
0.0636998191476,0.281900674105,0.654399454594,6884735
0.000371886388166,0.00211173691787,0.997516393661,6930964
0.0504631362855,0.562238454819,0.387298434973,6815735
0.00774213625118,0.228299245238,0.763958632946,6941669
0.0159087665379,0.268491894007,0.715599298477,6919898
0.00219617364928,0.0415321364999,0.956271648407,6867402
0.0911543667316,0.384996920824,0.523848712444,6874372
0.052872415632,0.348258793354,0.598868787289,6870508
0.00875429157168,0.193259254098,0.797986447811,6827182
0.366558402777,0.496860444546,0.136581167579,6879277
0.0404080040753,0.156853809953,0.802738249302,6814025
0.165064364672,0.442157387733,0.392778277397,7127106
0.000386630854337,0.00249731098302,0.997116088867,6853313
0.000399133132305,0.00178449344821,0.997816324234,6881603
0.0417251884937,0.344289988279,0.613984823227,6843346
0.0157608129084,0.134521365166,0.849717795849,7212764
0.103039853275,0.353346318007,0.543613791466,6845687
0.00105702062137,0.0263601318002,0.972582876682,7151588
0.00533853471279,0.119038291276,0.875623166561,6843667
0.0151401050389,0.0845103040338,0.9003495574,7146069
0.00727824494243,0.162157148123,0.830564618111,6878221
0.0978645458817,0.422411471605,0.479723989964,7179219
0.000559582142159,0.00265952991322,0.996780872345,6815266
0.0348055027425,0.285461634398,0.679732859135,6816955
0.136364787817,0.535720765591,0.327914476395,6882802
0.000694619084243,0.00844795256853,0.990857422352,6943361
0.0663165748119,0.363443404436,0.570240020752,6948067
0.1452280581,0.58979588747,0.264976024628,6887312
0.000463452626718,0.00289536244236,0.996641159058,6888419
0.0877187550068,0.425362318754,0.486918926239,6899126
0.000488859601319,0.00172898941673,0.997782170773,6890503
0.00200470699929,0.0358808450401,0.96211451292,6828499
0.525783479214,0.378631442785,0.095585078001,6901773
0.00132428505458,0.0343790687621,0.964296579361,6877030
0.0712553039193,0.358648329973,0.570096373558,6879722
0.484860479832,0.386393338442,0.128746137023,6911924
0.0899534597993,0.430929541588,0.479116976261,7215903
0.00775772333145,0.152195900679,0.840046346188,6861374
0.000448919396149,0.00160692562349,0.997944176197,6891718
0.000522816088051,0.00344489468262,0.996032297611,6899648
0.0388423576951,0.473877727985,0.487279951572,6912872
0.0102419173345,0.213300019503,0.776458024979,6911066
0.00586140993983,0.126814439893,0.867324113846,6927831
0.000517613778356,0.00167723651975,0.997805178165,6937400
0.00864382088184,0.149765372276,0.841590821743,6821887
0.0119118085131,0.218798235059,0.769289970398,6826503
0.000509304576553,0.00162488652859,0.997865855694,6874815
0.201345220208,0.557181060314,0.241473719478,6836202
0.494475692511,0.415602177382,0.089922092855,6895880
0.000360730948159,0.00181515654549,0.997824192047,6899679
0.306285053492,0.48641872406,0.207296207547,6943989
0.0216191411018,0.260231643915,0.718149185181,6936842
0.0331555791199,0.217537924647,0.749306440353,6876163
0.121434256434,0.408846616745,0.469719082117,6910082
0.0177579764277,0.311605513096,0.670636534691,6825877
0.00353092257865,0.0341342017055,0.962334930897,6827845
0.00294921291061,0.0905188396573,0.906531989574,6913522
0.0477163642645,0.351701647043,0.600581943989,6843816
0.000476041517686,0.0028764528688,0.996647536755,6845032
0.131614387035,0.479312449694,0.389073222876,7167244
0.140955671668,0.474607676268,0.384436637163,6896983
0.00126852258109,0.0288066435605,0.969924807549,6816547
0.0943059176207,0.567659556866,0.338034540415,6923300
0.00969377439469,0.236376985908,0.753929257393,6920433
0.00245736027136,0.0400512069464,0.957491397858,6911688
0.0130399987102,0.226683273911,0.760276675224,6813769
0.000495679443702,0.00171744788531,0.997786879539,6903837
0.000501751317643,0.00200935546309,0.997488856316,6829948
0.4004599154,0.483177661896,0.116362378001,6932936
0.00200408231467,0.016154544428,0.98184132576,6860827
0.556017041206,0.329652607441,0.114330306649,6908079
0.277889698744,0.493069380522,0.229040876031,6938607
0.410533875227,0.45358607173,0.13588000834,6859149
